STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,INDICATOR,Indicator,GEO_PICT,Pacific Island Countries and territories,SEX,Sex,AGE,Age,URBANIZATION,Urbanization,INCOME,Income,EDUCATION,Education level,OCCUPATION,Occupation,COMPOSITE_BREAKDOWN,Composite breakdown,DISABILITY,Disability,TIME_PERIOD,Time,OBS_VALUE,Observation value,UNIT_MEASURE,Unit of measure,REPORTING_TYPE,Reporting type,NATURE,Nature,DATA_SOURCE,Data source,OBS_STATUS,Observation Status,OBS_COMMENT,Comment
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_H2O_SAFE,6.1.1 Population using safely managed drinking water services,WF,Wallis and Futuna,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2019,,68.91,,PERCENT,percent,G,Global,E,Estimated,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_H2O_SAFE,6.1.1 Population using safely managed drinking water services,WF,Wallis and Futuna,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2020,,68.89,,PERCENT,percent,G,Global,E,Estimated,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_H2O_SAFE,6.1.1 Population using safely managed drinking water services,WF,Wallis and Futuna,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2021,,68.88,,PERCENT,percent,G,Global,E,Estimated,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_H2O_SAFE,6.1.1 Population using safely managed drinking water services,WF,Wallis and Futuna,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2022,,68.88,,PERCENT,percent,G,Global,E,Estimated,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,WS,Samoa,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2000,,42.1,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,WS,Samoa,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2001,,42.1,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,WS,Samoa,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2002,,42.1,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,WS,Samoa,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2003,,42.1,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,WS,Samoa,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2004,,42.1,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,WS,Samoa,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2005,,42.24,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,WS,Samoa,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2006,,42.39,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,WS,Samoa,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2007,,42.54,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,WS,Samoa,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2008,,42.66,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,WS,Samoa,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2009,,42.78,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,WS,Samoa,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2010,,42.91,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,WS,Samoa,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2011,,42.63,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,WS,Samoa,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2012,,42.01,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,WS,Samoa,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2013,,41.38,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,WS,Samoa,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2014,,40.75,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,WS,Samoa,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2015,,40.12,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,WS,Samoa,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2016,,39.48,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,WS,Samoa,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2017,,38.84,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,WS,Samoa,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2018,,38.2,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,WS,Samoa,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2019,,37.55,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,WS,Samoa,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2020,,37.25,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,WS,Samoa,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2021,,37,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,WS,Samoa,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2022,,36.74,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_HNDWSH,6.2.1 Population with basic handwashing facilities on premises,KI,Kiribati,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2015,,58.85,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_HNDWSH,6.2.1 Population with basic handwashing facilities on premises,KI,Kiribati,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2016,,58.85,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_HNDWSH,6.2.1 Population with basic handwashing facilities on premises,KI,Kiribati,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2017,,58.85,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_HNDWSH,6.2.1 Population with basic handwashing facilities on premises,KI,Kiribati,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2018,,58.85,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_HNDWSH,6.2.1 Population with basic handwashing facilities on premises,KI,Kiribati,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2019,,58.85,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_HNDWSH,6.2.1 Population with basic handwashing facilities on premises,KI,Kiribati,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2020,,58.85,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_HNDWSH,6.2.1 Population with basic handwashing facilities on premises,KI,Kiribati,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2021,,58.85,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_HNDWSH,6.2.1 Population with basic handwashing facilities on premises,KI,Kiribati,_T,Total,_T,All ages,U,Urban,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2022,,58.85,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_H2O_SAFE,6.1.1 Population using safely managed drinking water services,PG,Papua New Guinea,_T,Total,_T,All ages,R,Rural,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2000,,23.93,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_H2O_SAFE,6.1.1 Population using safely managed drinking water services,PG,Papua New Guinea,_T,Total,_T,All ages,R,Rural,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2001,,23.93,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_H2O_SAFE,6.1.1 Population using safely managed drinking water services,PG,Papua New Guinea,_T,Total,_T,All ages,R,Rural,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2002,,23.93,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_H2O_SAFE,6.1.1 Population using safely managed drinking water services,PG,Papua New Guinea,_T,Total,_T,All ages,R,Rural,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2003,,23.93,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_H2O_SAFE,6.1.1 Population using safely managed drinking water services,PG,Papua New Guinea,_T,Total,_T,All ages,R,Rural,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2004,,23.93,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_H2O_SAFE,6.1.1 Population using safely managed drinking water services,PG,Papua New Guinea,_T,Total,_T,All ages,R,Rural,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2005,,25.13,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_H2O_SAFE,6.1.1 Population using safely managed drinking water services,PG,Papua New Guinea,_T,Total,_T,All ages,R,Rural,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2006,,26.33,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_H2O_SAFE,6.1.1 Population using safely managed drinking water services,PG,Papua New Guinea,_T,Total,_T,All ages,R,Rural,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2007,,27.53,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_H2O_SAFE,6.1.1 Population using safely managed drinking water services,PG,Papua New Guinea,_T,Total,_T,All ages,R,Rural,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2008,,28.73,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_H2O_SAFE,6.1.1 Population using safely managed drinking water services,PG,Papua New Guinea,_T,Total,_T,All ages,R,Rural,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2009,,29.87,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_H2O_SAFE,6.1.1 Population using safely managed drinking water services,PG,Papua New Guinea,_T,Total,_T,All ages,R,Rural,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2010,,31.01,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_H2O_SAFE,6.1.1 Population using safely managed drinking water services,PG,Papua New Guinea,_T,Total,_T,All ages,R,Rural,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2011,,32.14,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_H2O_SAFE,6.1.1 Population using safely managed drinking water services,PG,Papua New Guinea,_T,Total,_T,All ages,R,Rural,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2012,,33.27,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_H2O_SAFE,6.1.1 Population using safely managed drinking water services,PG,Papua New Guinea,_T,Total,_T,All ages,R,Rural,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2013,,34.39,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_H2O_SAFE,6.1.1 Population using safely managed drinking water services,PG,Papua New Guinea,_T,Total,_T,All ages,R,Rural,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2014,,35.51,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_H2O_SAFE,6.1.1 Population using safely managed drinking water services,PG,Papua New Guinea,_T,Total,_T,All ages,R,Rural,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2015,,36.63,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_H2O_SAFE,6.1.1 Population using safely managed drinking water services,PG,Papua New Guinea,_T,Total,_T,All ages,R,Rural,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2016,,37.73,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_H2O_SAFE,6.1.1 Population using safely managed drinking water services,PG,Papua New Guinea,_T,Total,_T,All ages,R,Rural,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2017,,38.84,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_H2O_SAFE,6.1.1 Population using safely managed drinking water services,PG,Papua New Guinea,_T,Total,_T,All ages,R,Rural,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2018,,39.94,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_H2O_SAFE,6.1.1 Population using safely managed drinking water services,PG,Papua New Guinea,_T,Total,_T,All ages,R,Rural,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2019,,41.03,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_H2O_SAFE,6.1.1 Population using safely managed drinking water services,PG,Papua New Guinea,_T,Total,_T,All ages,R,Rural,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2020,,42.12,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_H2O_SAFE,6.1.1 Population using safely managed drinking water services,PG,Papua New Guinea,_T,Total,_T,All ages,R,Rural,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2021,,43.29,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_H2O_SAFE,6.1.1 Population using safely managed drinking water services,PG,Papua New Guinea,_T,Total,_T,All ages,R,Rural,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2022,,44.47,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,TV,Tuvalu,_T,Total,_T,All ages,R,Rural,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2000,,46.87,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,TV,Tuvalu,_T,Total,_T,All ages,R,Rural,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2001,,47.39,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,TV,Tuvalu,_T,Total,_T,All ages,R,Rural,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2002,,47.91,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,TV,Tuvalu,_T,Total,_T,All ages,R,Rural,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2003,,48.43,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,TV,Tuvalu,_T,Total,_T,All ages,R,Rural,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2004,,48.95,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,TV,Tuvalu,_T,Total,_T,All ages,R,Rural,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2005,,49.47,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,TV,Tuvalu,_T,Total,_T,All ages,R,Rural,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2006,,49.84,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,TV,Tuvalu,_T,Total,_T,All ages,R,Rural,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2007,,50.21,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
DATAFLOW,SPC:DF_SDG_06(3.0),Sustainable Development Goal 06 - Clean Water and Sanitation,I,A,Annual,SH_SAN_SAFE,6.2.1 Population using safely managed sanitation services,TV,Tuvalu,_T,Total,_T,All ages,R,Rural,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2008,,50.58,,PERCENT,percent,G,Global,_X,Not Available,,,,,,
